--||--||--||sk||Slovakia
1044488192||1044496383||1210568422||sk||
1050206208||1050214399||1210568422||sk||
1051213824||1051230207||1210568422||sk||
1051303936||1051312127||1210568422||sk||
1051762688||1051770879||1210568422||sk||
1053147136||1053163519||1210568422||sk||
1307238400||1307246591||1210568422||sk||
1308090368||1308092415||1210568422||sk||
1311352832||1311354879||1210568422||sk||
1315045376||1315176447||1210568422||sk||
1317879808||1317896191||1210568422||sk||
1347543040||1347547135||1210568422||sk||
1347932160||1347936255||1210568422||sk||
1348349952||1348354047||1210568422||sk||
1358045184||1358049279||1210568422||sk||
1358622720||1358626815||1210568422||sk||
1364754432||1364758527||1210568422||sk||
1364799488||1364803583||1210568422||sk||
1383555072||1383563263||1210568422||sk||
1383587840||1383596031||1210568422||sk||
1403551744||1403568127||1210568422||sk||
1410342912||1410351103||1210568422||sk||
1412366336||1412399103||1210568422||sk||
1425358848||1425375231||1210568422||sk||
1434943488||1434976255||1210568422||sk||
1436510208||1436512255||1210568422||sk||
1440251904||1440284671||1210568422||sk||
1441652736||1441660927||1210568422||sk||
1442316288||1442381823||1210568422||sk||
1450106880||1450115071||1210568422||sk||
1472528384||1472593919||1210568422||sk||
1475657728||1475674111||1210568422||sk||
1481695232||1481703423||1210568422||sk||
1490288640||1490305023||1210568422||sk||
1500221440||1500223487||1210568422||sk||
1504509952||1504575487||1210568422||sk||
1535049728||1535115263||1210568422||sk||
1536425984||1536442367||1210568422||sk||
1539260416||1539276799||1210568422||sk||
1539776256||1539776511||1210568422||sk||
1546911744||1546928127||1210568422||sk||
1547448320||1547452415||1210568422||sk||
1559289856||1559298047||1210568422||sk||
1559560192||1559568383||1210568422||sk||
1559609344||1559617535||1210568422||sk||
1566459904||1566461951||1210568422||sk||
3239839744||3239839999||1210568422||sk||
3240741632||3240741887||1210568422||sk||
3241852928||3241854463||1210568422||sk||
3243555328||3243555583||1210568422||sk||
3243704320||3243769855||1210568422||sk||
3244115968||3244116991||1210568422||sk||
3245114368||3245114879||1210568422||sk||
3245259264||3245259775||1210568422||sk||
3245301760||3245302783||1210568422||sk||
3247713792||3247714047||1210568422||sk||
3250694656||3250694911||1210568422||sk||
3251112192||3251112447||1210568422||sk||
3251146496||3251146751||1210568422||sk||
3252291328||3252291583||1210568422||sk||
3252313600||3252314111||1210568422||sk||
3254878208||3254882303||1210568422||sk||
3254885376||3254885631||1210568422||sk||
3254885632||3254885887||1210568422||sk||
3254885888||3254886143||1210568422||sk||
3254886144||3254886399||1210568422||sk||
3254888448||3254888703||1210568422||sk||
3254888704||3254888959||1210568422||sk||
3254888960||3254889471||1210568422||sk||
3254889472||3254890495||1210568422||sk||
3254892544||3254892799||1210568422||sk||
3254892800||3254893055||1210568422||sk||
3254893056||3254893567||1210568422||sk||
3254893568||3254894079||1210568422||sk||
3254894080||3254894335||1210568422||sk||
3254894336||3254894591||1210568422||sk||
3254899712||3254899967||1210568422||sk||
3254899968||3254900479||1210568422||sk||
3254900480||3254900991||1210568422||sk||
3254900992||3254901247||1210568422||sk||
3254901248||3254901503||1210568422||sk||
3254901504||3254901759||1210568422||sk||
3254901760||3254902271||1210568422||sk||
3254902272||3254902783||1210568422||sk||
3254902784||3254903039||1210568422||sk||
3254903040||3254903295||1210568422||sk||
3254903296||3254903551||1210568422||sk||
3254903552||3254903807||1210568422||sk||
3254903808||3254904063||1210568422||sk||
3254904064||3254904319||1210568422||sk||
3254904320||3254904575||1210568422||sk||
3254904576||3254904831||1210568422||sk||
3254904832||3254907903||1210568422||sk||
3254907904||3254908159||1210568422||sk||
3254908160||3254908415||1210568422||sk||
3254908416||3254908671||1210568422||sk||
3254908672||3254910719||1210568422||sk||
3254910720||3254910975||1210568422||sk||
3264317440||3264318463||1210568422||sk||
3264335360||3264335871||1210568422||sk||
3264929792||3264937983||1210568422||sk||
3265265664||3265331199||1210568422||sk||
3271796736||3271797759||1210568422||sk||
3272376320||3272384511||1210568422||sk||
3272908800||3272916991||1210568422||sk||
3273408512||3273416703||1210568422||sk||
3273416704||3273424895||1210568422||sk||
3273424896||3273433087||1210568422||sk||
3274588160||3274596351||1210568422||sk||
3274816512||3274817535||1210568422||sk||
3275624448||3275624959||1210568422||sk||
3276072448||3276072959||1210568422||sk||
3276073472||3276073983||1210568422||sk||
3276275712||3276283903||1210568422||sk||
3276680192||3276680703||1210568422||sk||
3276840960||3276849151||1210568422||sk||
3277520896||3277553663||1210568422||sk||
3277835264||3277835775||1210568422||sk||
3277979648||3277987839||1210568422||sk||
3278012416||3278020607||1210568422||sk||
3281125376||3281133567||1210568422||sk||
3281158144||3281166335||1210568422||sk||
3282089472||3282089983||1210568422||sk||
3282567168||3282575359||1210568422||sk||
3282575360||3282583551||1210568422||sk||
3282583552||3282599935||1210568422||sk||
3282599936||3282632703||1210568422||sk||
3287633408||3287633919||1210568422||sk||
3287673088||3287673343||1210568422||sk||
3557146624||3557154815||1210568422||sk||
3558514688||3558522879||1210568422||sk||
3560431616||3560439807||1210568422||sk||
3562078208||3562086399||1210568422||sk||
3562659840||3562668031||1210568422||sk||
3569680384||3569713151||1210568422||sk||
3571974144||3572006911||1210568422||sk||
3578888192||3578920959||1210568422||sk||
3583492096||3583500287||1210568422||sk||
