--||--||--||co||Colombia
1115693056||1115697151||1210568422||co||
1122451456||1122455551||1210568422||co||
2650603520||2650669055||1210568422||co||
2830106624||2830172159||1210568422||co||
3187671040||3187687423||1210568422||co||
3187752960||3187761151||1210568422||co||
3187769344||3187802111||1210568422||co||
3187916800||3187924991||1210568422||co||
3187924992||3187933183||1210568422||co||
3188047872||3188051967||1210568422||co||
3188105216||3188109311||1210568422||co||
3188109312||3188113407||1210568422||co||
3188146176||3188150271||1210568422||co||
3188150272||3188154367||1210568422||co||
3188154368||3188158463||1210568422||co||
3188162560||3188166655||1210568422||co||
3188166656||3188170751||1210568422||co||
3188244480||3188252671||1210568422||co||
3188277248||3188285439||1210568422||co||
3188285440||3188293631||1210568422||co||
3188310016||3188318207||1210568422||co||
3188490240||3188498431||1210568422||co||
3188523008||3188531199||1210568422||co||
3188531200||3188539391||1210568422||co||
3188547584||3188551679||1210568422||co||
3188572160||3188576255||1210568422||co||
3188645888||3188649983||1210568422||co||
3188654080||3188662271||1210568422||co||
3189243904||3189309439||1210568422||co||
3189309440||3189374975||1210568422||co||
3189374976||3189440511||1210568422||co||
3189440512||3189506047||1210568422||co||
3189506048||3189571583||1210568422||co||
3189571584||3189637119||1210568422||co||
3191078912||3191087103||1210568422||co||
3191103488||3191107583||1210568422||co||
3191603200||3191734271||1210568422||co||
3191930880||3191996415||1210568422||co||
3191996416||3192127487||1210568422||co||
3192127488||3192258559||1210568422||co||
3192258560||3192291327||1210568422||co||
3192291328||3192324095||1210568422||co||
3192324096||3192389631||1210568422||co||
3193110528||3193143295||1210568422||co||
3193176064||3193241599||1210568422||co||
3193569280||3193634815||1210568422||co||
3193798656||3193806847||1210568422||co||
3193995264||3194003455||1210568422||co||
3194003456||3194011647||1210568422||co||
3194044416||3194048511||1210568422||co||
3194060800||3194068991||1210568422||co||
3194191872||3194224639||1210568422||co||
3194404864||3194408959||1210568422||co||
3196059648||3196067839||1210568422||co||
3196067840||3196076031||1210568422||co||
3196076032||3196092415||1210568422||co||
3197108224||3197370367||1210568422||co||
3197894656||3198025727||1210568422||co||
3198025728||3198156799||1210568422||co||
3198484480||3198500863||1210568422||co||
3199598592||3199614975||1210568422||co||
3203399680||3203416063||1210568422||co||
3203530752||3203596287||1210568422||co||
3203923968||3204055039||1210568422||co||
3204186112||3204448255||1210568422||co||
3325249280||3325249535||1210568422||co||
