--||--||--||tz||Tanzania
701267968||701276159||1210568422||tz||
702316544||702320639||1210568422||tz||
702328832||702332927||1210568422||tz||
702345216||702349311||1210568422||tz||
702357504||702361599||1210568422||tz||
702361600||702365695||1210568422||tz||
702420992||702423039||1210568422||tz||
702429184||702431231||1210568422||tz||
702437376||702439423||1210568422||tz||
702481408||702482431||1210568422||tz||
702484480||702485503||1210568422||tz||
702526464||702527487||1210568422||tz||
702538752||702539775||1210568422||tz||
3288413184||3288414207||1210568422||tz||
3290247168||3290249215||1210568422||tz||
3291029504||3291037695||1210568422||tz||
3291168768||3291176959||1210568422||tz||
3291258880||3291262975||1210568422||tz||
3291291648||3291295743||1210568422||tz||
3291316224||3291324415||1210568422||tz||
3291330560||3291331583||1210568422||tz||
3291373568||3291377663||1210568422||tz||
3291379712||3291380735||1210568422||tz||
3291381760||3291383807||1210568422||tz||
3302950144||3302950399||1210568422||tz||
3302950400||3302950655||1210568422||tz||
